zona,region,provincia,provincia_poblacion,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,created_at
2,amazonia,napo,133705,El Chaco,10142,12964,6889,6075,0,0,2021-09-18
7,costa,el oro,715751,Balsas,9233,13347,6794,6553,0,0,2021-09-18
3,sierra,tungurahua,590600,Tisaleo,14317,12327,6528,5799,0,0,2021-09-18
6,sierra,canar,281396,El Tambo,12462,12483,6494,5989,0,0,2021-09-18
6,amazonia,morona santiago,196535,Santiago,11087,11944,6461,5483,0,0,2021-09-18
2,amazonia,sucumbios,230503,Cuyabeno,7154,11153,6111,5042,0,0,2021-09-18
2,amazonia,napo,133705,Quijos,6847,10855,6074,4781,0,0,2021-09-18
6,sierra,azuay,881394,Pucara,10584,11183,5993,5190,0,0,2021-09-18
6,amazonia,morona santiago,196535,Palora,7719,11115,5819,5296,0,0,2021-09-18
7,costa,el oro,715751,Marcabeli,6259,10736,5760,4976,0,0,2021-09-18
7,costa,el oro,715751,Atahualpa,6436,10814,5569,5245,0,0,2021-09-18
7,costa,el oro,715751,Las Lajas,4963,9869,5565,4304,0,0,2021-09-18
3,sierra,bolivar,209933,Las Naves,7428,8535,4835,3700,0,0,2021-09-18
7,sierra,loja,521154,Chaguarpamba,6620,9200,4714,4486,0,0,2021-09-18
3,sierra,tungurahua,590600,Mocha,7336,9281,4588,4693,0,0,2021-09-18
7,amazonia,zamora chinchipe,120416,Palanda,10144,8827,4584,4243,0,0,2021-09-18
2,amazonia,orellana,161338,Aguarico,3629,8286,4522,3764,0,0,2021-09-18
6,amazonia,morona santiago,196535,Limon Indanza,10349,8676,4443,4233,0,0,2021-09-18
6,amazonia,morona santiago,196535,Huamboya,12382,7725,4153,3572,0,0,2021-09-18
7,amazonia,zamora chinchipe,120416,Yacuambi,7121,6530,4111,2419,0,0,2021-09-18
2,amazonia,sucumbios,230503,Cascales,15882,8714,4026,4688,0,0,2021-09-18
7,amazonia,zamora chinchipe,120416,Centinela Del Condor,8313,7077,3875,3202,0,0,2021-09-18
6,sierra,canar,281396,Suscal,6516,7335,3774,3561,0,0,2021-09-18
2,amazonia,sucumbios,230503,Putumayo,16106,7230,3609,3621,0,0,2021-09-18
7,amazonia,zamora chinchipe,120416,Paquisha,5992,5966,3570,2396,0,0,2021-09-18
7,sierra,loja,521154,Sozoranga,7121,6178,3389,2789,0,0,2021-09-18
7,costa,el oro,715751,Chilla,2379,5390,3305,2085,0,0,2021-09-18
2,amazonia,pastaza,114202,Arajuno,8128,5906,3262,2644,0,0,2021-09-18
6,sierra,canar,281396,Deleg,6782,6830,3254,3576,0,0,2021-09-18
5,insular,galapagos,33042,Isabela,3073,5537,3175,2362,0,0,2021-09-18
7,sierra,loja,521154,Quilanga,4197,5729,2964,2765,0,0,2021-09-18
2,amazonia,pastaza,114202,Santa Clara,4150,5357,2906,2451,0,0,2021-09-18
7,amazonia,zamora chinchipe,120416,Nangaritza,8014,4847,2810,2037,0,0,2021-09-18
6,sierra,azuay,881394,San Fernando,4156,5419,2783,2636,0,0,2021-09-18
6,sierra,azuay,881394,Sevilla De Oro,6890,5238,2663,2575,0,0,2021-09-18
2,amazonia,napo,133705,Carlos Julio Arosemena Tola,4466,4264,2285,1979,0,0,2021-09-18
2,amazonia,sucumbios,230503,Sucumbios,3811,4152,2166,1986,0,0,2021-09-18
6,sierra,azuay,881394,Guachapala,3859,4026,2019,2007,0,0,2021-09-18
6,amazonia,morona santiago,196535,Taisha,26773,3511,1933,1578,0,0,2021-09-18
6,sierra,azuay,881394,Ona,4128,4073,1907,2166,0,0,2021-09-18
6,amazonia,morona santiago,196535,Logrono,7643,3215,1748,1467,0,0,2021-09-18
6,sierra,azuay,881394,El Pan,3091,3427,1729,1698,0,0,2021-09-18
6,amazonia,morona santiago,196535,San Juan Bosco,4985,3059,1555,1504,0,0,2021-09-18
6,amazonia,morona santiago,196535,Tiwintza,11041,3350,1467,1883,0,0,2021-09-18
6,amazonia,morona santiago,196535,Pablo Sexto,2897,1829,791,1038,0,0,2021-09-18
9,sierra,pichincha,3228233,Quito,2781641,3733356,1899891,1833465,0,0,2021-09-19
8,costa,guayas,4387434,Guayaquil,2723665,3076184,1608720,1467464,0,0,2021-09-19
6,sierra,azuay,881394,Cuenca,636996,810958,420237,390721,0,0,2021-09-19
3,sierra,tungurahua,590600,Ambato,387309,499712,256100,243612,0,0,2021-09-19
4,costa,sto. domingo tsachilas,511151,Santo Domingo,458580,438356,220702,217654,0,0,2021-09-19
4,costa,manabi,1562079,Portoviejo,321800,410999,208331,202668,0,0,2021-09-19
4,costa,manabi,1562079,Manta,264281,398583,201519,197064,0,0,2021-09-19
7,costa,el oro,715751,Machala,289141,369471,196174,173297,0,0,2021-09-19
7,sierra,loja,521154,Loja,274112,350325,188563,161762,0,0,2021-09-19
3,sierra,chimborazo,524004,Riobamba,264048,348538,188223,160315,0,0,2021-09-19
3,sierra,cotopaxi,488716,Latacunga,205624,267665,134726,132939,0,0,2021-09-19
1,sierra,imbabura,476257,Ibarra,221149,268589,134706,133883,0,0,2021-09-19
8,costa,guayas,4387434,Samborondon,102404,247025,132668,114357,0,0,2021-09-19
9,sierra,pichincha,3228233,Ruminahui,115433,225567,130204,95363,0,0,2021-09-19
1,costa,esmeraldas,591083,Esmeraldas,218727,240938,127621,113317,0,0,2021-09-19
8,costa,guayas,4387434,Duran,315724,235643,121289,114354,0,0,2021-09-19
5,costa,los rios,921763,Quevedo,213842,214014,112028,101986,0,0,2021-09-19
8,costa,guayas,4387434,Milagro,199835,210487,108490,101997,0,0,2021-09-19
5,costa,santa elena,401178,Santa Elena,188821,196089,104581,91508,0,0,2021-09-19
5,costa,los rios,921763,Babahoyo,175281,175953,92506,83447,0,0,2021-09-19
9,sierra,pichincha,3228233,Cayambe,107660,158088,85675,72413,0,0,2021-09-19
1,sierra,carchi,186869,Tulcan,102395,146993,84069,62924,0,0,2021-09-19
8,costa,guayas,4387434,Daule,173684,157925,80983,76942,0,0,2021-09-19
1,costa,esmeraldas,591083,Quininde,145879,154758,80247,74511,0,0,2021-09-19
1,sierra,imbabura,476257,Otavalo,125785,147917,78279,69638,0,0,2021-09-19
4,costa,manabi,1562079,El Carmen,111344,129636,69816,59820,0,0,2021-09-19
4,costa,manabi,1562079,Chone,131002,131090,68863,62227,0,0,2021-09-19
9,sierra,pichincha,3228233,Mejia,108167,127200,66842,60358,0,0,2021-09-19
3,sierra,bolivar,209933,Guaranda,108763,117870,66689,51181,0,0,2021-09-19
2,amazonia,sucumbios,230503,Lago Agrio,119594,118981,63999,54982,0,0,2021-09-19
5,costa,santa elena,401178,La Libertad,117767,117527,62570,54957,0,0,2021-09-19
6,sierra,canar,281396,Azogues,86276,106505,60756,45749,0,0,2021-09-19
2,amazonia,orellana,161338,Orellana,93778,100768,54764,46004,0,0,2021-09-19
8,costa,guayas,4387434,Naranjal,95052,96635,52681,43954,0,0,2021-09-19
7,costa,el oro,715751,Santa Rosa,82171,101431,52623,48808,0,0,2021-09-19
5,costa,santa elena,401178,Salinas,94590,96920,52171,44749,0,0,2021-09-19
7,costa,el oro,715751,Pasaje,87723,101514,52028,49486,0,0,2021-09-19
2,amazonia,napo,133705,Tena,79182,88081,47873,40208,0,0,2021-09-19
4,costa,manabi,1562079,Jipijapa,74645,91911,46631,45280,0,0,2021-09-19
3,sierra,cotopaxi,488716,Salcedo,67100,89765,45620,44145,0,0,2021-09-19
5,costa,los rios,921763,Vinces,82329,92430,45258,47172,0,0,2021-09-19
5,costa,los rios,921763,Buena Fe,83654,83443,45109,38334,0,0,2021-09-19
8,costa,guayas,4387434,Empalme,86073,88167,44723,43444,0,0,2021-09-19
4,costa,manabi,1562079,Montecristi,107785,72230,44492,27738,0,0,2021-09-19
7,costa,el oro,715751,El Guabo,63645,79053,41408,37645,0,0,2021-09-19
5,costa,los rios,921763,Ventanas,75146,75849,40724,35125,0,0,2021-09-19
4,costa,manabi,1562079,Sucre,62443,77721,40064,37657,0,0,2021-09-19
3,sierra,cotopaxi,488716,Pujili,79772,71868,39254,32614,0,0,2021-09-19
3,sierra,tungurahua,590600,Pelileo,66836,75925,38763,37162,0,0,2021-09-19
9,sierra,pichincha,3228233,Pedro Moncayo,43281,71338,38132,33206,0,0,2021-09-19
7,costa,el oro,715751,Huaquillas,60440,70860,38094,32766,0,0,2021-09-19
4,costa,manabi,1562079,Jaramijo,28439,73882,37448,36434,0,0,2021-09-19
2,amazonia,pastaza,114202,Pastaza,84377,72745,37430,35315,0,0,2021-09-19
1,sierra,imbabura,476257,Antonio Ante,54311,71424,36967,34457,0,0,2021-09-19
8,costa,guayas,4387434,Playas,59628,67800,36375,31425,0,0,2021-09-19
2,amazonia,sucumbios,230503,Shushufindi,57949,66430,35976,30454,0,0,2021-09-19
4,costa,sto. domingo tsachilas,511151,La Concordia,52571,70957,35667,35290,0,0,2021-09-19
8,costa,guayas,4387434,San Jacinto De Yaguachi,78204,66218,35471,30747,0,0,2021-09-19
8,costa,guayas,4387434,Balzar,60260,62890,33635,29255,0,0,2021-09-19
8,costa,guayas,4387434,Salitre,65765,59860,33472,26388,0,0,2021-09-19
4,costa,manabi,1562079,Pedernales,63441,60947,31884,29063,0,0,2021-09-19
5,costa,los rios,921763,Valencia,54637,58427,30947,27480,0,0,2021-09-19
6,sierra,canar,281396,La Troncal,76872,60801,30400,30401,0,0,2021-09-19
1,sierra,imbabura,476257,Cotacachi,44203,58571,30234,28337,0,0,2021-09-19
1,costa,esmeraldas,591083,Atacames,55495,57602,29669,27933,0,0,2021-09-19
8,costa,guayas,4387434,El Triunfo,59636,55019,29291,25728,0,0,2021-09-19
6,sierra,azuay,881394,Gualaceo,49104,53668,29043,24625,0,0,2021-09-19
6,sierra,canar,281396,Canar,68747,55230,28690,26540,0,0,2021-09-19
2,amazonia,orellana,161338,La Joya De Los Sachas,39352,51035,28277,22758,0,0,2021-09-19
3,sierra,cotopaxi,488716,La Mana,56905,52498,28132,24366,0,0,2021-09-19
1,costa,esmeraldas,591083,Eloy Alfaro,45629,51250,27535,23715,0,0,2021-09-19
4,costa,manabi,1562079,Santa Ana,48152,54848,27468,27380,0,0,2021-09-19
3,sierra,chimborazo,524004,Guano,48395,48274,26784,21490,0,0,2021-09-19
6,amazonia,morona santiago,196535,Morona,58281,49531,26318,23213,0,0,2021-09-19
1,costa,esmeraldas,591083,San Lorenzo,62772,43853,25654,18199,0,0,2021-09-19
5,costa,los rios,921763,Puebloviejo,44725,48838,25501,23337,0,0,2021-09-19
8,costa,guayas,4387434,Santa Lucia,45004,47238,25289,21949,0,0,2021-09-19
8,costa,guayas,4387434,Naranjito,43862,47491,25034,22457,0,0,2021-09-19
7,costa,el oro,715751,Arenillas,33473,44919,24737,20182,0,0,2021-09-19
8,costa,guayas,4387434,Pedro Carbo,51802,46383,24582,21801,0,0,2021-09-19
7,sierra,loja,521154,Catamayo,35961,45270,23739,21531,0,0,2021-09-19
4,costa,manabi,1562079,Pajan,37093,45545,23657,21888,0,0,2021-09-19
6,sierra,azuay,881394,Paute,29214,41688,23080,18608,0,0,2021-09-19
7,costa,el oro,715751,Pinas,30206,44110,23045,21065,0,0,2021-09-19
4,costa,manabi,1562079,Tosagua,42297,45569,22782,22787,0,0,2021-09-19
3,sierra,chimborazo,524004,Alausi,45054,37741,22703,15038,0,0,2021-09-19
5,costa,los rios,921763,Baba,43429,43162,22058,21104,0,0,2021-09-19
1,sierra,carchi,186869,Montufar,34229,41627,21894,19733,0,0,2021-09-19
4,costa,manabi,1562079,Rocafuerte,37312,43715,21785,21930,0,0,2021-09-19
3,sierra,tungurahua,590600,Pillaro,43371,43576,21710,21866,0,0,2021-09-19
3,sierra,chimborazo,524004,Colta,44838,37579,20479,17100,0,0,2021-09-19
5,costa,los rios,921763,Mocache,43316,38354,20048,18306,0,0,2021-09-19
3,sierra,cotopaxi,488716,Saquisili,31426,37711,19960,17751,0,0,2021-09-19
7,costa,el oro,715751,Zaruma,25654,37845,19764,18081,0,0,2021-09-19
6,sierra,azuay,881394,Camilo Ponce Enriquez,36423,37371,19675,17696,0,0,2021-09-19
7,sierra,loja,521154,Calvas,29565,38041,19444,18597,0,0,2021-09-19
2,amazonia,napo,133705,Archidona,33068,35797,19242,16555,0,0,2021-09-19
4,costa,manabi,1562079,Veinticuatro De Mayo,28514,36229,19073,17156,0,0,2021-09-19
7,sierra,loja,521154,Saraguro,33506,33683,18783,14900,0,0,2021-09-19
4,costa,manabi,1562079,Pichincha,29599,35170,18532,16638,0,0,2021-09-19
5,insular,galapagos,33042,Santa Cruz,20302,33618,18353,15265,0,0,2021-09-19
7,amazonia,zamora chinchipe,120416,Zamora,32761,32812,17784,15028,0,0,2021-09-19
3,sierra,chimborazo,524004,Guamote,58291,31214,17496,13718,0,0,2021-09-19
6,sierra,azuay,881394,Santa Isabel,20935,32658,17415,15243,0,0,2021-09-19
5,costa,los rios,921763,Urdaneta,32618,34445,17324,17121,0,0,2021-09-19
3,sierra,bolivar,209933,San Miguel,29004,35637,17301,18336,0,0,2021-09-19
8,costa,guayas,4387434,Simon Bolivar,32224,32242,17058,15184,0,0,2021-09-19
3,sierra,tungurahua,590600,Banos,25043,32637,16688,15949,0,0,2021-09-19
6,sierra,azuay,881394,Sigsig,30509,30791,16474,14317,0,0,2021-09-19
4,costa,manabi,1562079,Flavio Alfaro,23822,31915,16467,15448,0,0,2021-09-19
1,costa,esmeraldas,591083,Muisne,31106,29020,16359,12661,0,0,2021-09-19
8,costa,guayas,4387434,Alfredo Baquerizo Moreno,32110,30052,16062,13990,0,0,2021-09-19
8,costa,guayas,4387434,Nobol,26444,29839,15987,13852,0,0,2021-09-19
7,sierra,loja,521154,Paltas,23471,30939,15986,14953,0,0,2021-09-19
3,sierra,cotopaxi,488716,Pangua,24612,27987,15083,12904,0,0,2021-09-19
7,amazonia,zamora chinchipe,120416,Yantzaza,26447,26296,14556,11740,0,0,2021-09-19
5,costa,los rios,921763,Montalvo,28720,29282,14502,14780,0,0,2021-09-19
7,costa,el oro,715751,Portovelo,14028,27286,14303,12983,0,0,2021-09-19
9,sierra,pichincha,3228233,Puerto Quito,24911,25625,13990,11635,0,0,2021-09-19
8,costa,guayas,4387434,Lomas De Sargentillo,24220,26052,13833,12219,0,0,2021-09-19
4,costa,manabi,1562079,Puerto Lopez,24688,25885,13790,12095,0,0,2021-09-19
1,costa,esmeraldas,591083,Rioverde,31475,28648,13730,14918,0,0,2021-09-19
8,costa,guayas,4387434,Balao,26348,25226,13716,11510,0,0,2021-09-19
7,sierra,loja,521154,Macara,20269,26681,13671,13010,0,0,2021-09-19
1,sierra,carchi,186869,Mira,11969,24591,13488,11103,0,0,2021-09-19
1,sierra,imbabura,476257,San Miguel De Urcuqui,17540,25410,13294,12116,0,0,2021-09-19
7,sierra,loja,521154,Puyango,15925,25480,13172,12308,0,0,2021-09-19
4,costa,manabi,1562079,Junin,18820,26547,13140,13407,0,0,2021-09-19
9,sierra,pichincha,3228233,San Miguel De Los Bancos,29969,23583,12752,10831,0,0,2021-09-19
6,amazonia,morona santiago,196535,Gualaquiza,19555,24267,12738,11529,0,0,2021-09-19
3,sierra,tungurahua,590600,Quero,20627,22107,12669,9438,0,0,2021-09-19
1,sierra,imbabura,476257,Pimampiro,13269,23737,12578,11159,0,0,2021-09-19
5,costa,los rios,921763,Palenque,23638,18568,12313,6255,0,0,2021-09-19
3,sierra,cotopaxi,488716,Sigchos,23277,22048,12127,9921,0,0,2021-09-19
3,sierra,bolivar,209933,Chillanes,16850,22813,11863,10950,0,0,2021-09-19
4,costa,manabi,1562079,San Vicente,24799,24062,11356,12706,0,0,2021-09-19
4,costa,manabi,1562079,Jama,26116,22048,11240,10808,0,0,2021-09-19
8,costa,guayas,4387434,Colimes,26169,20059,11158,8901,0,0,2021-09-19
3,sierra,chimborazo,524004,Cumanda,17973,21663,11122,10541,0,0,2021-09-19
1,sierra,carchi,186869,Espejo,13817,21550,11105,10445,0,0,2021-09-19
8,costa,guayas,4387434,General Antonio Elizalde,13156,20862,10828,10034,0,0,2021-09-19
2,amazonia,pastaza,114202,Mera,17547,19201,10683,8518,0,0,2021-09-19
5,costa,los rios,921763,Quinsaloma,20428,22029,10497,11532,0,0,2021-09-19
7,sierra,loja,521154,Espindola,14209,20021,10401,9620,0,0,2021-09-19
7,sierra,loja,521154,Zapotillo,14325,19585,10234,9351,0,0,2021-09-19
9,sierra,pichincha,3228233,Pedro Vicente Maldonado,17171,19801,10161,9640,0,0,2021-09-19
6,amazonia,morona santiago,196535,Sucua,23823,18561,10141,8420,0,0,2021-09-19
8,costa,guayas,4387434,Palestina,18451,18120,10102,8018,0,0,2021-09-19
5,insular,galapagos,33042,San Cristobal,9667,17882,9974,7908,0,0,2021-09-19
8,costa,guayas,4387434,Isidro Ayora,14582,19926,9842,10084,0,0,2021-09-19
3,sierra,bolivar,209933,Caluma,16429,17560,9465,8095,0,0,2021-09-19
7,sierra,loja,521154,Gonzanama,10953,17672,9341,8331,0,0,2021-09-19
6,sierra,azuay,881394,Giron,13037,17290,9319,7971,0,0,2021-09-19
6,sierra,azuay,881394,Nabon,17292,16621,9296,7325,0,0,2021-09-19
3,sierra,bolivar,209933,Echeandia,14081,17417,9115,8302,0,0,2021-09-19
7,sierra,loja,521154,Celica,16160,17068,9042,8026,0,0,2021-09-19
7,sierra,loja,521154,Pindal,10540,16552,8693,7859,0,0,2021-09-19
3,sierra,bolivar,209933,Chimbo,17378,17298,8539,8759,0,0,2021-09-19
2,amazonia,orellana,161338,Loreto,24579,16059,8499,7560,0,0,2021-09-19
8,costa,guayas,4387434,Coronel Marcelino Mariduena,13132,14975,8188,6787,0,0,2021-09-19
3,sierra,chimborazo,524004,Chambo,13378,16083,8118,7965,0,0,2021-09-19
3,sierra,tungurahua,590600,Patate,15825,16600,8083,8517,0,0,2021-09-19
7,amazonia,zamora chinchipe,120416,El Pangui,10945,14918,8076,6842,0,0,2021-09-19
2,amazonia,sucumbios,230503,Gonzalo Pizarro,10007,14920,8059,6861,0,0,2021-09-19
6,sierra,canar,281396,Biblian,23741,15368,7920,7448,0,0,2021-09-19
3,sierra,chimborazo,524004,Penipe,6955,14685,7809,6876,0,0,2021-09-19
6,sierra,azuay,881394,Chordeleg,15176,14099,7790,6309,0,0,2021-09-19
1,sierra,carchi,186869,San Pedro De Huaca,8931,14724,7681,7043,0,0,2021-09-19
3,sierra,chimborazo,524004,Chunchi,12795,13264,7371,5893,0,0,2021-09-19
3,sierra,chimborazo,524004,Pallatanga,12277,13663,7337,6326,0,0,2021-09-19
3,sierra,tungurahua,590600,Cevallos,9936,16848,7192,9656,0,0,2021-09-19
7,amazonia,zamora chinchipe,120416,Chinchipe,10679,13098,6901,6197,0,0,2021-09-19
